,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_lambda,param_reg_alpha,param_num_leaves,param_min_split_gain,param_min_child_weight,param_min_child_samples,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,mean_test_score,std_test_score,rank_test_score
165,1.3350312059575862,0.03422951484842484,0.012465390292080965,0.002627503517137756,0.0,0.05,25,0.3,0.01,10,12,0.075,"{'reg_lambda': 0.0, 'reg_alpha': 0.05, 'num_leaves': 25, 'min_split_gain': 0.3, 'min_child_weight': 0.01, 'min_child_samples': 10, 'max_depth': 12, 'learning_rate': 0.075}",0.9511249030256014,0.9728571428571429,0.7544351073762838,0.8372093023255814,0.9333333333333333,0.8865546218487397,0.9848675914249685,0.9074949358541525,0.8915401301518437,0.9011913104414858,0.7969543147208121,0.8925056993963587,0.06854188633921085,403
166,1.5849276455965908,0.03652941426829079,0.009834809736772017,0.0019959873764041594,0.0,0.5,33,0.1,0.001,10,12,0.01,"{'reg_lambda': 0.0, 'reg_alpha': 0.5, 'num_leaves': 33, 'min_split_gain': 0.1, 'min_child_weight': 0.001, 'min_child_samples': 10, 'max_depth': 12, 'learning_rate': 0.01}",0.9314024390243903,0.9450549450549451,0.7328244274809159,0.8393782383419689,0.9102072141212586,0.8486055776892429,0.97724399494311,0.8715300193673338,0.9,0.8831710709318498,0.7714285714285714,0.8737133180348716,0.06965787736132903,497
167,1.499831047925082,0.02533426217465546,0.01599849354137074,0.0035078934838063147,5,0.5,50,0.1,0.001,10,8,0.2,"{'reg_lambda': 5, 'reg_alpha': 0.5, 'num_leaves': 50, 'min_split_gain': 0.1, 'min_child_weight': 0.001, 'min_child_samples': 10, 'max_depth': 8, 'learning_rate': 0.2}",0.9535603715170279,0.9830747531734838,0.7683823529411764,0.8455497382198952,0.9349655700076511,0.8863157894736842,0.9682337992376112,0.9005449591280654,0.8847006651884701,0.9102296450939458,0.8303108808290157,0.8968971386190934,0.06121017774747281,171
168,1.6857053366574375,0.031200279374770587,0.014104041186246004,0.0025548847685981924,0.5,0.0,50,0.0,0.01,20,8,0.05,"{'reg_lambda': 0.5, 'reg_alpha': 0.0, 'num_leaves': 50, 'min_split_gain': 0.0, 'min_child_weight': 0.01, 'min_child_samples': 20, 'max_depth': 8, 'learning_rate': 0.05}",0.9466357308584689,0.9721229449606862,0.7636700648748841,0.840466926070039,0.9329268292682927,0.8787564766839377,0.9816803537586861,0.9050505050505049,0.896626768226333,0.9049271339347675,0.805951642901426,0.8935286705989115,0.0647789173849209,378
169,1.2513993870128284,0.015862064364243825,0.01156659559770064,0.002519189433428245,0.5,0.05,29,0.0,0.01,20,16,0.18,"{'reg_lambda': 0.5, 'reg_alpha': 0.05, 'num_leaves': 29, 'min_split_gain': 0.0, 'min_child_weight': 0.01, 'min_child_samples': 20, 'max_depth': 16, 'learning_rate': 0.18}",0.9502332814930016,0.9737402413058907,0.7716390423572745,0.8530183727034121,0.9331283627978478,0.8938428874734607,0.972836386607707,0.9023890784982935,0.8951965065502184,0.9020152883947187,0.8232291001914486,0.8973880498521158,0.05949554662401449,135
170,1.6002280061895198,0.02711273456291046,0.01308848641135476,0.002797791245942628,0.05,0.5,50,0.05,0.001,10,16,0.25,"{'reg_lambda': 0.05, 'reg_alpha': 0.5, 'num_leaves': 50, 'min_split_gain': 0.05, 'min_child_weight': 0.001, 'min_child_samples': 10, 'max_depth': 16, 'learning_rate': 0.25}",0.9476971116315379,0.9736279401282966,0.7661141804788214,0.8503937007874017,0.9420731707317073,0.8881856540084389,0.9695817490494296,0.900138696255201,0.8801791713325868,0.9097222222222222,0.8298701298701299,0.8961439751359794,0.06035928975211222,227
171,1.3490252711556174,0.026881122694991336,0.01364411007274281,0.0028638792976277755,0.05,0.0,33,0.0,0.01,10,8,0.1,"{'reg_lambda': 0.05, 'reg_alpha': 0.0, 'num_leaves': 33, 'min_split_gain': 0.0, 'min_child_weight': 0.01, 'min_child_samples': 10, 'max_depth': 8, 'learning_rate': 0.1}",0.9509727626459146,0.9757834757834757,0.762962962962963,0.8463541666666665,0.9391171993911719,0.8874868559411146,0.981060606060606,0.907482993197279,0.8947368421052632,0.9004207573632539,0.8121442125237193,0.8962293486037661,0.06459809673627444,221
172,1.6733742193742231,0.03668323655351848,0.013499433344060724,0.002889345638771144,5,0.05,40,0.0,0.0001,30,16,0.05,"{'reg_lambda': 5, 'reg_alpha': 0.05, 'num_leaves': 40, 'min_split_gain': 0.0, 'min_child_weight': 0.0001, 'min_child_samples': 30, 'max_depth': 16, 'learning_rate': 0.05}",0.9487577639751553,0.9699140401146132,0.7602230483271376,0.8419689119170984,0.9346656418139893,0.8800834202294058,0.9829437776373974,0.9084745762711864,0.8971553610503283,0.904262753319357,0.8135168961201502,0.8947241991614381,0.06461056555440378,330
173,1.1330681930888782,0.022597068980663063,0.011541908437555487,0.0024937426958895163,0.05,0.05,29,0.2,0.001,30,8,0.25,"{'reg_lambda': 0.05, 'reg_alpha': 0.05, 'num_leaves': 29, 'min_split_gain': 0.2, 'min_child_weight': 0.001, 'min_child_samples': 30, 'max_depth': 8, 'learning_rate': 0.25}",0.9444009397024276,0.9709425939050319,0.7679558011049724,0.8533685601056803,0.934351145038168,0.8867924528301886,0.9722222222222221,0.9008885850991114,0.8861607142857143,0.9021512838306731,0.8204472843450479,0.8945165074972035,0.05983292570887355,337
174,1.4109092192216353,0.021902401885140477,0.013661167838356712,0.00333010165459449,5,0.0,27,0.1,0.01,20,16,0.075,"{'reg_lambda': 5, 'reg_alpha': 0.0, 'num_leaves': 27, 'min_split_gain': 0.1, 'min_child_weight': 0.01, 'min_child_samples': 20, 'max_depth': 16, 'learning_rate': 0.075}",0.9472049689440994,0.9728571428571429,0.7567567567567568,0.8474576271186441,0.935483870967742,0.888655462184874,0.9816571790006324,0.9061444969615124,0.8971553610503283,0.8971830985915493,0.8068181818181819,0.8943067405683148,0.06554081747968456,348
